,Battle,General,Outcome,Value,Year
384,Battle of Arsuf,Guy of Lusignan,V,0.5,1191.0
385,Battle of Hattin,Guy of Lusignan,D,-0.4695782430422409,1187.0
386,Siege of Acre (1189–1191),Guy of Lusignan,V,0.4893549731218668,1189.0
387,Battle of Aljubarrota,John I of Castile,D,-0.5816244513198522,1385.0
388,Battle of Aljubarrota,Pedro Álvares Pereira,D,-0.5816244513198522,1385.0
389,Battle of Atoleiros,Pedro Álvares Pereira,D,-0.565002255822485,1384.0
390,Battle of Aljubarrota,John I of Portugal,V,0.5833059337109348,1385.0
391,Battle of Ceuta,John I of Portugal,V,0.5,1415.0
392,Battle of Aljubarrota,Nuno Álvares Pereira,V,0.5833059337109348,1385.0
393,Battle of Atoleiros,Nuno Álvares Pereira,V,0.5667007749646551,1384.0
394,Battle of Alltan-Beath,Murray of Aberscross,V,0.5,1542.0
395,Battle of Alltan-Beath,"Donald Mackay, 11th of Strathnaver",D,-0.5,1542.0
396,Battle of Alnwick (1174),Ranulf de Glanvill,V,0.4248651557426306,1174.0
397,Battle of Alnwick (1174),William the Lion,D,-0.4231765679567045,1174.0
398,Battle of Al-Sannabra,Baldwin I of Jerusalem,D,-0.5,1113.0
399,Battle of Ramla (1101),Baldwin I of Jerusalem,V,0.5864762558360649,1101.0
400,Battle of Ramla (1102),Baldwin I of Jerusalem,D,-0.4991357493627194,1102.0
401,Battle of Ramla (1105),Baldwin I of Jerusalem,V,0.5,1105.0
402,Siege of Nicaea,Baldwin I of Jerusalem,V,0.44924072090036815,1097.0
403,Battle of Al-Sannabra,Mawdud,V,0.5,1113.0
404,Battle of Al-Sannabra,Toghtekin,V,0.5,1113.0
405,Battle of Azaz (1125),Toghtekin,D,-0.5,1125.0
406,Battle of Marj al-Saffar (1126),Toghtekin,D,-0.5,1126.0
407,Battle of Ramla (1105),Toghtekin,D,-0.5,1105.0
408,Siege of Antioch,Toghtekin,D,-0.5214672065762843,1097.0
409,Battle of Amba Sel,Dawit II,D,-0.5,1531.0
410,Battle of Shimbra Kure,Dawit II,D,-0.5,1529.0
411,Battle of Amba Sel,Ahmad ibn Ibrahim al-Ghazi,V,0.5,1531.0
412,Battle of Antukyah,Ahmad ibn Ibrahim al-Ghazi,V,0.5837090604405053,1531.0
413,Battle of Jarte,Ahmad ibn Ibrahim al-Ghazi,D,-0.5933913901216792,1542.0
414,Battle of Shimbra Kure,Ahmad ibn Ibrahim al-Ghazi,V,0.5,1529.0
415,Battle of the Hill of the Jews,Ahmad ibn Ibrahim al-Ghazi,D,-0.5,1542.0
416,Battle of Wayna Daga,Ahmad ibn Ibrahim al-Ghazi,D,-0.5365542209397698,1543.0
417,Battle of Wofla,Ahmad ibn Ibrahim al-Ghazi,V,0.5,1542.0
418,Battle of Amphipolis,Brasidas,V,0.4893549731218668,
419,Battle of Naupactus (429 BC),Brasidas,D,-0.5444363866748452,
420,Battle of Pylos,Brasidas,D,-0.5,
421,Battle of Amphipolis,Cleon,D,-0.48762738763026753,
422,Battle of Sphacteria,Cleon,V,0.5,
423,Battle of Amphipolis,Nicias,D,-0.48762738763026753,
424,Battle of Syracuse (415 BC),Nicias,D,-0.5,
425,Battle of Tanagra (426 BC),Nicias,V,0.5,
426,Battle of Amphipolis,Thucydides,D,-0.48762738763026753,
427,Battle of Anchialus (708),Tervel of Bulgaria,V,0.5,
428,Battle of Anchialus (708),Justinian II,D,-0.5,
429,Battle of Anchialus (763),Telets of Bulgaria,D,-0.5,
430,Battle of Ancrum Moor,"William Eure, 1st Baron Eure",D,-0.5354029718076743,1545.0
431,Battle of Ancrum Moor,Brian Layton,D,-0.5354029718076743,1545.0
432,Battle of Ancrum Moor,"James Hamilton, Duke of Châtellerault",V,0.5371223812649704,1545.0
433,Battle of Pinkie,"James Hamilton, Duke of Châtellerault",D,-0.5267062778002306,1547.0
434,Battle of Ancrum Moor,"Archibald Douglas, 6th Earl of Angus",V,0.5371223812649704,1545.0
435,Battle of Pinkie,"Archibald Douglas, 6th Earl of Angus",D,-0.5267062778002306,1547.0
436,Battle of Andros (246 BC),Sophron of Ephesus,D,-0.5,-246.0
437,Battle of Andros (246 BC),Ptolemy Andromachou,D,-0.5,-246.0
438,Battle of Andros (246 BC),Antigonus II Gonatas,V,0.5,-246.0
439,Battle of Anegawa,Oda Nobunaga,V,0.47835648405811826,1570.0
440,Battle of Nagashino,Oda Nobunaga,V,0.4560205843784818,1575.0
441,Battle of Okehazama,Oda Nobunaga,V,0.5847988778396709,1560.0
442,Battle of Tedorigawa,Oda Nobunaga,D,-0.5250143439976458,1577.0
443,Battle of Temmokuzan,Oda Nobunaga,V,0.4616439695066259,1582.0
444,Siege of Ichijo ga dani,Oda Nobunaga,V,0.4063539644027432,1573.0
445,Siege of Inabayama Castle,Oda Nobunaga,V,0.5,1567.0
446,Siege of Ishiyama Honganji,Oda Nobunaga,V,0.4663823848654325,1570.0
447,Siege of Kanegasaki (1570),Oda Nobunaga,V,0.4904105850431969,1570.0
448,Siege of Mount Hiei,Oda Nobunaga,V,0.5,1571.0
449,Siege of Odani,Oda Nobunaga,V,0.42738282365959523,1573.0
450,Battle of Anegawa,Tokugawa Ieyasu,V,0.47835648405811826,1570.0
451,Battle of Komaki and Nagakute,Tokugawa Ieyasu,D,-0.46113980487627343,1584.0
452,Battle of Mikatagahara,Tokugawa Ieyasu,D,-0.4453043768642536,1573.0
453,Battle of Nagashino,Tokugawa Ieyasu,V,0.4560205843784818,1575.0
454,Battle of Okehazama,Tokugawa Ieyasu,D,-0.58311911430999,1560.0
455,Battle of Sekigahara,Tokugawa Ieyasu,V,0.496619150282151,1600.0
456,Battle of Temmokuzan,Tokugawa Ieyasu,V,0.4616439695066259,1582.0
457,Siege of Kanegasaki (1570),Tokugawa Ieyasu,V,0.4904105850431969,1570.0
458,Siege of Odawara (1590),Tokugawa Ieyasu,V,0.45365815956043054,1590.0
459,Battle of Anegawa,Inaba Yoshimichi,V,0.47835648405811826,1570.0
460,Battle of Anegawa,Azai Nagamasa,D,-0.4766314848809437,1570.0
461,Battle of Norada,Azai Nagamasa,V,0.5410596847251328,1560.0
462,Siege of Kanegasaki (1570),Azai Nagamasa,D,-0.4886828392727106,1570.0
463,Siege of Odani,Azai Nagamasa,D,-0.4256916358489483,1573.0
464,Battle of Anegawa,Asakura Yoshikage,D,-0.4766314848809437,1570.0
465,Siege of Ichijo ga dani,Asakura Yoshikage,D,-0.4046871802201406,1573.0
466,Siege of Kanegasaki (1570),Asakura Yoshikage,D,-0.4886828392727106,1570.0
467,Battle of Angora,Timur,V,0.47555979265725556,1402.0
468,Battle of Angora,Shahrukh Mirza,V,0.47555979265725556,1402.0
469,Battle of Angora,Khalil Sultan,V,0.47555979265725556,1402.0
470,Battle of Angora,Miran Shah,V,0.47555979265725556,1402.0
471,Battle of Angora,Abu Bakr (Timurid),V,0.47555979265725556,1402.0
472,Battle of Angora,Sultan Huseyn,V,0.47555979265725556,1402.0
473,Battle of Angora,Pir Muhammad ibn Jahangir,V,0.47555979265725556,1402.0
474,Battle of Angora,Taj al-Din Shah-i Shahan Abu'l Fath,V,0.47555979265725556,1402.0
475,Battle of Angora,Bayezid I,D,-0.47383571776677963,1402.0
476,Battle of Kosovo Polje,Bayezid I,I,-0.022880762339795857,1389.0
477,Battle of Nicopolis,Bayezid I,V,0.48258929637357884,1396.0
478,Battle of Angora,Süleyman Çelebi,D,-0.47383571776677963,1402.0
479,Battle of Angora,Mehmed I,D,-0.47383571776677963,1402.0
480,Battle of Angora,Stefan Lazarević,D,-0.47383571776677963,1402.0
481,Battle of Nicopolis,Stefan Lazarević,V,0.48258929637357884,1396.0
482,Battle of Antioch (218),Gannys,V,0.5,218.0
483,Battle of Antioch (613),Heraclius,D,-0.5,
484,Battle of Bosra,Heraclius,D,-0.5507592790996318,
485,Battle of Iron bridge,Heraclius,D,-0.5188597459746972,
486,Battle of Mu'tah,Heraclius,V,0.44530051882350563,
487,Battle of Nineveh (627),Heraclius,V,0.44768773152003083,
488,Battle of Sarus,Heraclius,I,0.0,
489,Battle of Antioch (613),Shahrbaraz,V,0.5,
490,Battle of Sarus,Shahrbaraz,I,0.0,
491,Siege of Constantinople (626),Shahrbaraz,D,-0.5751348442573694,
492,Siege of Jerusalem (614),Shahrbaraz,V,0.5,
493,Battle of Antioch (613),Shahin Vahmanzadegan,V,0.5,
494,Battle of Antukyah,Eslamu,D,-0.58202803913582,1531.0
495,Battle of Antukyah,Fatagar,D,-0.58202803913582,1531.0
496,Battle of Anzen,Theophilos (emperor),D,-0.5126458316644738,
497,Battle of Anzen,Theophobos,D,-0.5126458316644738,
498,Battle of Anzen,Manuel the Armenian,D,-0.5126458316644738,
499,Battle of Anzen,Khaydhar ibn Kawus al-Afshin,V,0.5143730710928551,
500,Battle of Anzen,Umar al-Aqta,V,0.5143730710928551,
501,Battle of Apamea,Jaysh ibn Samsama,V,0.5,
502,Battle of Apamea,Damian Dalassenos,D,-0.5,
503,Battle of Aquae Sextae,Teutobod,D,-0.5507592790996318,-102.0
504,Battle of Arausio,Teutobod,V,0.4565747974766867,-105.0
505,Battle of Noreia,Teutobod,V,0.41688088569001003,-112.0
506,Battle of Aquae Sextae,Gaius Marius,V,0.552469361147145,-102.0
507,Battle of the Muthul,Gaius Marius,I,-0.027362380120112495,-108.0
508,Battle of Vercellae,Gaius Marius,V,0.5642595147006615,-101.0
509,Battle of Arausio,Germanic kingship,V,0.4565747974766867,-105.0
510,Battle of Arausio,Boiorix,V,0.4565747974766867,-105.0
511,Battle of Noreia,Boiorix,V,0.41688088569001003,-112.0
512,Battle of Vercellae,Boiorix,D,-0.5625588128005566,-101.0
513,Battle of Arausio,Quintus Servilius Caepio,D,-0.45485985429674985,-105.0
514,Battle of Arausio,Gnaeus Mallius Maximus,D,-0.45485985429674985,-105.0
515,Battle of Arbedo,Francesco Bussone da Carmagnola,V,0.5,1422.0
516,Battle of Pavia (1431),Francesco Bussone da Carmagnola,D,-0.5,1431.0
517,Battle of Arcadiopolis (970),Bardas Skleros,V,0.5,
518,Battle of Arcadiopolis (970),Peter (stratopedarches),V,0.5,
519,Battle of Ardnocher,Thomas le Botiller,D,-0.5,1329.0
520,Battle of Ardnocher,William MacGeoghegan,V,0.5,1329.0
521,Battle of Arfderydd,Rhydderch Hael,V,0.5,
522,Battle of Arfderydd,Peredur,V,0.5,
523,Battle of Arfderydd,Gwenddoleu ap Ceidio,D,-0.5,
524,Battle of Argentovaria,Priarius,D,-0.5,
525,Battle of Argentovaria,Mallobaudes,V,0.5,
526,Battle of Argentovaria,Nannienus,V,0.5,
527,Battle of Arginusae,Callicratidas,V,0.5,
528,Battle of Arnemuiden,John Kingston (sailor),D,-0.38472429807127045,1338.0
529,Battle of Arnemuiden,Nicolas Béhuchet,V,0.38636222323602076,1338.0
530,Battle of Sluys,Nicolas Béhuchet,D,-0.5194754943355454,1340.0
531,Battle of Arnemuiden,Hugues Quiéret,V,0.38636222323602076,1338.0
532,Battle of Sluys,Hugues Quiéret,D,-0.5194754943355454,1340.0
533,Battle of Arretium,Lucius Caecilius Metellus Denter,D,-0.5,-283.0
534,Battle of Arretium,Britomaris,V,0.5,-283.0
535,Battle of Arsuf,Richard I of England,V,0.5,1191.0
536,Battle of Gisors,Richard I of England,I,0.0,1198.0
537,Battle of Jaffa (1192),Richard I of England,V,0.5,1192.0
538,Siege of Acre (1189–1191),Richard I of England,V,0.4893549731218668,1189.0
539,Battle of Arsuf,"Hugh III, Duke of Burgundy",V,0.5,1191.0
540,Battle of Arsuf,Garnier de Nablus,V,0.5,1191.0
541,Battle of Hattin,Garnier de Nablus,D,-0.4695782430422409,1187.0
542,Battle of Arsuf,Robert IV of Sablé,V,0.5,1191.0
543,Siege of Acre (1189–1191),Robert IV of Sablé,V,0.4893549731218668,1189.0
544,Battle of Arsuf,James of Avesnes,V,0.5,1191.0
545,Battle of Arsuf,Al-Adil I,D,-0.5,1191.0
546,Battle of Hattin,Al-Adil I,V,0.47130070266993407,1187.0
547,Siege of Acre (1189–1191),Al-Adil I,D,-0.48762738763026753,1189.0
548,Siege of Kerak,Al-Adil I,I,-0.04733925883538537,1183.0
549,Battle of Arsuf,Al-Afdal ibn Salah ad-Din,D,-0.5,1191.0
550,Battle of Hattin,Al-Afdal ibn Salah ad-Din,V,0.47130070266993407,1187.0
551,Battle of Arsuf,Al-Muzaffar Umar,D,-0.5,1191.0
552,Battle of Hattin,Al-Muzaffar Umar,V,0.47130070266993407,1187.0
553,Siege of Kerak,Al-Muzaffar Umar,I,-0.04733925883538537,1183.0
554,Battle of Artah,"Tancred, Prince of Galilee",V,0.5,1105.0
555,Battle of Ascalon,"Tancred, Prince of Galilee",V,0.5617641758628216,1099.0
556,Battle of Harran,"Tancred, Prince of Galilee",D,-0.5,1104.0
557,Siege of Antioch,"Tancred, Prince of Galilee",V,0.5231922604001021,1097.0
558,Siege of Jerusalem (1099),"Tancred, Prince of Galilee",V,0.5,1099.0
559,Siege of Nicaea,"Tancred, Prince of Galilee",V,0.44924072090036815,1097.0
560,Battle of Artah,Fakhr al-Mulk Radwan,D,-0.5,1105.0
561,Siege of Antioch,Fakhr al-Mulk Radwan,D,-0.5214672065762843,1097.0
562,Battle of Artemisium,Eurybiades,I,0.0907985697152614,
563,Battle of Salamis,Eurybiades,V,0.5139169898299366,
564,Battle of Artemisium,Themistocles,I,0.0907985697152614,
565,Battle of Marathon,Themistocles,V,0.5451401457032501,
566,Battle of Salamis,Themistocles,V,0.5139169898299366,
567,Battle of Artemisium,Adeimantus of Corinth,I,0.0907985697152614,
568,Battle of Artemisium,Achaemenes (satrap),I,-0.08912602513194978,
569,Battle of Salamis,Achaemenes (satrap),D,-0.5121896666319203,
570,Battle of Artemisium,Ariabignes,I,-0.08912602513194978,
571,Battle of Salamis,Ariabignes,D,-0.5121896666319203,
572,Battle of Artemisium,Artemisia I of Caria,I,-0.08912602513194978,
573,Battle of Salamis,Artemisia I of Caria,D,-0.5121896666319203,
574,Battle of Artemisium,Damasithymus,I,-0.08912602513194978,
575,Battle of Salamis,Damasithymus,D,-0.5121896666319203,
576,Battle of Ascalon,Al-Afdal Shahanshah,D,-0.5600613281349286,1099.0
577,Battle of Ramla (1102),Al-Afdal Shahanshah,V,0.5008642506372806,1102.0
578,Battle of Ramla (1105),Al-Afdal Shahanshah,D,-0.5,1105.0
579,Battle of Ascalon,Godfrey of Bouillon,V,0.5617641758628216,1099.0
580,Battle of Dorylaeum (1097),Godfrey of Bouillon,V,0.4368052640662199,1097.0
581,Siege of Antioch,Godfrey of Bouillon,V,0.5231922604001021,1097.0
582,Siege of Jerusalem (1099),Godfrey of Bouillon,V,0.5,1099.0
583,Siege of Nicaea,Godfrey of Bouillon,V,0.44924072090036815,1097.0
584,Battle of Ascalon,"Raymond IV, Count of Toulouse",V,0.5617641758628216,1099.0
585,Siege of Antioch,"Raymond IV, Count of Toulouse",V,0.5231922604001021,1097.0
586,Siege of Jerusalem (1099),"Raymond IV, Count of Toulouse",V,0.5,1099.0
587,Siege of Nicaea,"Raymond IV, Count of Toulouse",V,0.44924072090036815,1097.0
588,Battle of Ascalon,Robert Curthose,V,0.5617641758628216,1099.0
589,Siege of Antioch,Robert Curthose,V,0.5231922604001021,1097.0
590,Siege of Jerusalem (1099),Robert Curthose,V,0.5,1099.0
591,Siege of Nicaea,Robert Curthose,V,0.44924072090036815,1097.0
592,Battle of Ascalon,"Robert II, Count of Flanders",V,0.5617641758628216,1099.0
593,Siege of Antioch,"Robert II, Count of Flanders",V,0.5231922604001021,1097.0
594,Siege of Jerusalem (1099),"Robert II, Count of Flanders",V,0.5,1099.0
595,Siege of Nicaea,"Robert II, Count of Flanders",V,0.44924072090036815,1097.0
596,Battle of Ascalon,"Eustace III, Count of Boulogne",V,0.5617641758628216,1099.0
597,Battle of Ascalon,"Gaston IV, Viscount of Béarn",V,0.5617641758628216,1099.0
598,Siege of Antioch,"Gaston IV, Viscount of Béarn",V,0.5231922604001021,1097.0
599,Battle of Asculum,Publius Decius Mus (consul 279 BC),V,0.5008642506372806,-279.0
600,Battle of Asculum,Pyrrhus of Epirus,D,-0.4991357493627194,-279.0
601,Battle of Beneventum (275 BC),Pyrrhus of Epirus,D,-0.5,-275.0
602,Battle of Heraclea,Pyrrhus of Epirus,V,0.4683177443600519,-280.0
603,Battle of Asculum (89 BC),Pompeius Strabo,V,0.4893549731218668,
604,Battle of Asculum (89 BC),Judacilius,D,-0.48762738763026753,
605,Battle of Atoleiros,Fernando Sánchez de Tovar,D,-0.565002255822485,1384.0
606,Battle of Atoleiros,Pero Gonzalez de Sevilla,D,-0.565002255822485,1384.0
607,Battle of Atoleiros,Martim Anes de Barundo,D,-0.565002255822485,1384.0
608,Battle of Auberoche,"Henry of Grosmont, 1st Duke of Lancaster",V,0.5,1345.0
609,Battle of Auray,"Charles, Duke of Brittany",D,-0.5060419866825301,1364.0
610,Battle of Champtoceaux,"Charles, Duke of Brittany",V,0.5,1341.0
611,Battle of La Roche-Derrien,"Charles, Duke of Brittany",D,-0.5646969976839893,1347.0
612,Battle of St-Pol-de-Leon,"Charles, Duke of Brittany",D,-0.5706516287815999,1346.0
613,Battle of Auray,"John IV, Duke of Brittany",V,0.507770158200677,1364.0
614,Battle of Auray,John Chandos,V,0.507770158200677,1364.0
615,Battle of Poitiers (1356),John Chandos,V,0.5312932911721335,1356.0
616,Battle of Avarayr,Mushkin Niusalavurd,V,0.4340227549006622,
617,Battle of Avarayr,Mihr Narseh,V,0.4340227549006622,
618,Battle of Avarayr,Izad Gushnasp,V,0.4340227549006622,
619,Battle of Avarayr,Ashtat,V,0.4340227549006622,
620,Battle of Avarayr,Vardan Mamikonian,D,-0.4323251297412734,
621,Battle of Axtorna,Jakob Henriksson Hästesko,D,-0.523515487872561,1565.0
622,Battle of Axtorna,Daniel Rantzau,V,0.5252398803388165,1565.0
623,Battle of Brobacka,Daniel Rantzau,D,-0.5342314309593789,1566.0
624,Battle of Aylesford,Hengist and Horsa,I,0.0,
625,Battle of Aylesford,Vortigern,I,0.0,
626,Battle of Aylesford,Vortimer,I,0.0,
627,Battle of Aylesford,Catigern,I,0.0,
628,Battle of 'Ayn al-Warda,Husayn ibn Numayr al-Sakuni,V,0.5,
629,Battle of Ayta ash-Shab,Udi Adam,D,-0.5,2006.0
630,Battle of Ayta ash-Shab,Gal Hirsch,D,-0.5,2006.0
631,Battle of Azaz (1030),Romanos III Argyros,D,-0.5886843952364681,1030.0
632,Battle of Azaz (1030),Shibl al-Dawla Nasr,V,0.5903574875212241,1030.0
633,Battle of Azaz (1125),Baldwin II of Jerusalem,V,0.5,1125.0
634,Battle of Harran,Baldwin II of Jerusalem,D,-0.5,1104.0
635,Battle of Marj al-Saffar (1126),Baldwin II of Jerusalem,V,0.5,1126.0
636,Battle of Sarmin,Baldwin II of Jerusalem,V,0.5,1115.0
637,Battle of Azaz (1125),"Leo I, Prince of Armenia",V,0.5,1125.0
638,Battle of Azaz (1125),"Joscelin I, Count of Edessa",V,0.5,1125.0
639,Battle of Harran,"Joscelin I, Count of Edessa",D,-0.5,1104.0
640,Battle of Azaz (1125),"Pons, Count of Tripoli",V,0.5,1125.0
641,Battle of az-Zallaqah,Alfonso VI of León and Castile,D,-0.5,1086.0
642,Battle of az-Zallaqah,Álvar Fáñez,D,-0.5,1086.0
643,Battle of az-Zallaqah,Sancho Ramírez,D,-0.5,1086.0
644,Battle of az-Zallaqah,Yusuf ibn Tashfin,V,0.5,1086.0
645,Battle of az-Zallaqah,Al-Mu'tamid ibn Abbad,V,0.5,1086.0
646,Battle of az-Zallaqah,Abdallah ibn Buluggin,V,0.5,1086.0
647,Battle of Badr,Amr ibn Hishām,D,-0.5652883600797414,
648,Battle of Badr,Utbah ibn Rabi'ah,D,-0.5652883600797414,
649,Battle of Badr,Umayyah ibn Khalaf,D,-0.5652883600797414,
650,Battle of Badr,Hind bint Utbah,D,-0.5652883600797414,
651,Battle of Badr,Muhammad,V,0.5669866182493168,
652,Battle of the Trench,Muhammad,V,0.5564066447809948,
653,Battle of Uhud,Muhammad,I,0.08679004665110407,
654,Battle of Badr,Hamza ibn Abdul-Muttalib,V,0.5669866182493168,
655,Battle of Uhud,Hamza ibn Abdul-Muttalib,I,0.08679004665110407,
656,Battle of Badr,Ali,V,0.5669866182493168,
657,Battle of the Camel,Ali,V,0.5215704515602393,
658,Battle of the Trench,Ali,V,0.5564066447809948,
659,Battle of Uhud,Ali,I,0.08679004665110407,
660,Battle of Badr,Abu Bakr,V,0.5669866182493168,
661,Battle of the Trench,Abu Bakr,V,0.5564066447809948,
662,Battle of Badr,Umar,V,0.5669866182493168,
663,Battle of the Trench,Umar,V,0.5564066447809948,
664,Battle of Baecula,Scipio Africanus,V,0.48360380172549566,-208.0
665,Battle of Bagbrades,Scipio Africanus,V,0.5,-203.0
666,Battle of Cartagena (207 BC),Scipio Africanus,V,0.5,-209.0
667,Battle of Ilipa,Scipio Africanus,V,0.5112470668590986,-206.0
668,Battle of Zama,Scipio Africanus,V,0.5068929992341697,-202.0
669,Battle of Baecula,Hasdrubal Barca,D,-0.4818773600531064,-208.0
670,Battle of Dertosa,Hasdrubal Barca,D,-0.49406995803853127,-215.0
671,Battle of the Metaurus,Hasdrubal Barca,D,-0.4762812817801542,-207.0
672,Battle of the Upper Baetis,Hasdrubal Barca,V,0.5057455790007955,-211.0
673,Battle of Baekgang,Abe no Hirafu,D,-0.6429418405387995,
674,Battle of Baekgang,Buyeo Pung,D,-0.6429418405387995,
675,Battle of Baekgang,Liu Rengui,V,0.6445275004583808,
676,Battle of Baekgang,Munmu of Silla,V,0.6445275004583808,
677,Battle of Baekgang,Buyeo Yung,V,0.6445275004583808,
678,Battle of Baesweiler,"Wenceslaus I, Duke of Luxembourg",D,-0.5218628200613973,1371.0
679,Battle of Baesweiler,"William I, Marquis of Namur",D,-0.5218628200613973,1371.0
680,Battle of Baesweiler,"William II, Duke of Jülich",V,0.5235877506662345,1371.0
681,Battle of Baesweiler,"Edward, Duke of Guelders",V,0.5235877506662345,1371.0
682,Battle of Bagbrades,Hasdrubal Gisco,D,-0.5,-203.0
683,Battle of Ilipa,Hasdrubal Gisco,D,-0.5095193109898862,-206.0
684,Battle of the Upper Baetis,Hasdrubal Gisco,V,0.5057455790007955,-211.0
685,Battle of Bagbrades,Syphax,D,-0.5,-203.0
686,Battle of Bagbrades,Masinissa,V,0.5,-203.0
687,Battle of Zama,Masinissa,V,0.5068929992341697,-202.0
688,Battle of Bagbrades,Gaius Laelius,V,0.5,-203.0
689,Battle of Baghdad (1258),Hulagu Khan,V,0.453400804381473,1258.0
690,Battle of Baghdad (1258),Arghun Aqa,V,0.453400804381473,1258.0
691,Battle of Baghdad (1258),Baiju,V,0.453400804381473,1258.0
692,Battle of Baghdad (1258),Buqa-Temür,V,0.453400804381473,1258.0
693,Battle of Baghdad (1258),Sunitai,V,0.453400804381473,1258.0
694,Battle of Baghdad (1258),Guo Kan,V,0.453400804381473,1258.0
695,Battle of Xiangyang,Guo Kan,V,0.4134931173899796,1267.0
696,Battle of Baghdad (1258),Koke Ilge,V,0.453400804381473,1258.0
697,Battle of Baghdad (1258),Al-Musta'sim,D,-0.45168787376735325,1258.0
698,Battle of Baghdad (1258),Capital punishment,D,-0.45168787376735325,1258.0
699,Battle of Fancheng,Capital punishment,V,0.48258929637357884,219.0
700,Battle of Hattin,Capital punishment,D,-0.4695782430422409,1187.0
701,Battle of Ichi-no-Tani,Capital punishment,D,-0.5250143439976458,1184.0
702,Battle of Kalka River,Capital punishment,D,-0.5609893272675744,1223.0
703,Battle of Krbava field,Capital punishment,D,-0.4852012815790752,1493.0
704,Battle of Lechfeld,Capital punishment,D,-0.5,
705,Battle of Sekigahara,Capital punishment,D,-0.4948907736007408,1600.0
